This file lists the wavelength (W) in Angstroem and photon flux (F)
in 1E10 m-2 s-1, followed by the line/range identification for the 
specific wavelength group. -------------------- 12/15/94/dkb

     W        F
  803.00    13.5 H LY(C)  1  1.000009
  804.00    13.9 H LY(C)  1  1.000009
  805.00    14.1 H LY(C)  1  1.000009
  806.00    14.5 H LY(C)  1  1.000009
  807.00    14.9 H LY(C)  1  1.000009
  808.00    15.3 H LY(C)  1  1.000009
  809.00    15.6 H LY(C)  1  1.000009
  810.00    16.0 H LY(C)  1  1.000009
  811.00    16.5 H LY(C)  1  1.000009
  812.00    16.9 H LY(C)  1  1.000009
  813.00    17.3 H LY(C)  1  1.000009
  814.00    17.8 H LY(C)  1  1.000009
  815.00    18.3 H LY(C)  1  1.000009
  816.00    18.6 H LY(C)  1  1.000009
  817.00    19.1 H LY(C)  1  1.000009
  818.00    19.5 H LY(C)  1  1.000009
  819.00    20.2 H LY(C)  1  1.000009
  820.00    20.5 H LY(C)  1  1.000009
  821.00    21.2 H LY(C)  1  1.000009
  822.00    21.7 H LY(C)  1  1.000009
  823.00    22.3 H LY(C)  1  1.000009
  824.00    22.9 H LY(C)  1  1.000009
  825.00    23.4 H LY(C)  1  1.000009
  826.00    24.0 H LY(C)  1  1.000009
  827.00    24.7 H LY(C)  1  1.000009
  828.00    25.2 H LY(C)  1  1.000009
  829.00    25.9 H LY(C)  1  1.000009
  830.00    26.6 H LY(C)  1  1.000009
  831.00    27.2 H LY(C)  1  1.000009
  832.00    27.9 H LY(C)  1  1.000009
  833.00    28.7 H LY(C)  1  1.000009
  834.00    29.3 H LY(C)  1  1.000009
  834.20   666.5 OII,IIIG 1   .415009
  835.00    30.2 H LY(C)  1  1.000009
  836.00    30.8 H LY(C)  1  1.000009
  837.00    31.6 H LY(C)  1  1.000009
  838.00    32.4 H LY(C)  1  1.000009
  839.00    33.3 H LY(C)  1  1.000009
  840.00    34.1 H LY(C)  1  1.000009
  841.00    35.1 H LY(C)  1  1.000009
  842.00    35.8 H LY(C)  1  1.000009
  843.00    36.8 H LY(C)  1  1.000009
  844.00    37.7 H LY(C)  1  1.000009
  845.00    38.7 H LY(C)  1  1.000009
  846.00    39.7 H LY(C)  1  1.000009
